Year,State,County,CountyID,Ownership Rate (%)
2010,CA,SanFrancisco,SanFranciscoCA2010,44.05048612
2011,CA,SanFrancisco,SanFranciscoCA2011,43.58448218
2012,CA,SanFrancisco,SanFranciscoCA2012,43.25138365
2013,CA,SanFrancisco,SanFranciscoCA2013,42.76324937
2014,CA,SanFrancisco,SanFranciscoCA2014,42.7636723
2015,CA,SanFrancisco,SanFranciscoCA2015,42.58307331
2016,CA,SanFrancisco,SanFranciscoCA2016,42.84291025
2017,CA,SanFrancisco,SanFranciscoCA2017,43.38584403
2018,CA,SanFrancisco,SanFranciscoCA2018,43.74173105
2019,CA,SanFrancisco,SanFranciscoCA2019,43.61486273
2009,CA,SanBenito,SanBenitoCA2009,68.35968756
2010,CA,SanBenito,SanBenitoCA2010,65.12659187
2011,CA,SanBenito,SanBenitoCA2011,62.12210588
2012,CA,SanBenito,SanBenitoCA2012,61.89427313
2013,CA,SanBenito,SanBenitoCA2013,60.09809734
2014,CA,SanBenito,SanBenitoCA2014,59.57352681
2015,CA,SanBenito,SanBenitoCA2015,59.50260226
2016,CA,SanBenito,SanBenitoCA2016,60.7798324
2017,CA,SanBenito,SanBenitoCA2017,62.01568977
2018,CA,SanBenito,SanBenitoCA2018,60.97226919
2019,CA,SanBenito,SanBenitoCA2019,61.94389911
2009,AR,Saline,SalineAR2009,75.83511556
2010,AR,Saline,SalineAR2010,77.9815869
2011,AR,Saline,SalineAR2011,76.96691728
2012,AR,Saline,SalineAR2012,78.01717217
2013,AR,Saline,SalineAR2013,78.52849109
2014,AR,Saline,SalineAR2014,78.11743588
2015,AR,Saline,SalineAR2015,77.51434545
2016,AR,Saline,SalineAR2016,78.73821343
2017,AR,Saline,SalineAR2017,78.3098567
2018,AR,Saline,SalineAR2018,79.3105812
2019,AR,Saline,SalineAR2019,79.46863993
2009,CA,Riverside,RiversideCA2009,70.60800152
2010,CA,Riverside,RiversideCA2010,69.83817473
2011,CA,Riverside,RiversideCA2011,68.80342344
2012,CA,Riverside,RiversideCA2012,66.89499282
2013,CA,Riverside,RiversideCA2013,65.61533713
2014,CA,Riverside,RiversideCA2014,64.64744923
2015,CA,Riverside,RiversideCA2015,64.03005165
2016,CA,Riverside,RiversideCA2016,63.58171891
2017,CA,Riverside,RiversideCA2017,64.35157104
2018,CA,Riverside,RiversideCA2018,65.39017615
2019,CA,Riverside,RiversideCA2019,66.35250419
2009,CA,Placer,PlacerCA2009,75.59187298
2010,CA,Placer,PlacerCA2010,75.16075556
2011,CA,Placer,PlacerCA2011,73.97882486
2012,CA,Placer,PlacerCA2012,72.56787738
2013,CA,Placer,PlacerCA2013,71.90555248
2014,CA,Placer,PlacerCA2014,71.41523228
2015,CA,Placer,PlacerCA2015,70.95714309
2016,CA,Placer,PlacerCA2016,71.23452108
2017,CA,Placer,PlacerCA2017,72.15832981
2018,CA,Placer,PlacerCA2018,73.04618708
2019,CA,Placer,PlacerCA2019,73.55180569
2009,AZ,Pinal,PinalAZ2009,75.35250147
2010,AZ,Pinal,PinalAZ2010,75.85188252
2011,AZ,Pinal,PinalAZ2011,74.40521189
2012,AZ,Pinal,PinalAZ2012,73.6856675
2013,AZ,Pinal,PinalAZ2013,71.17588019
2014,AZ,Pinal,PinalAZ2014,69.35718266
2015,AZ,Pinal,PinalAZ2015,68.23243693
2016,AZ,Pinal,PinalAZ2016,68.37513165
2017,AZ,Pinal,PinalAZ2017,68.67941298
2018,AZ,Pinal,PinalAZ2018,70.92607475
2019,AZ,Pinal,PinalAZ2019,73.52897719
2009,AZ,Maricopa,MaricopaAZ2009,67.73964054
2010,AZ,Maricopa,MaricopaAZ2010,67.09738207
2011,AZ,Maricopa,MaricopaAZ2011,65.68453477
2012,AZ,Maricopa,MaricopaAZ2012,64.08251936
2013,AZ,Maricopa,MaricopaAZ2013,62.56417319
2014,AZ,Maricopa,MaricopaAZ2014,61.13997973
2015,AZ,Maricopa,MaricopaAZ2015,60.48068723
2016,AZ,Maricopa,MaricopaAZ2016,60.25546393
2017,AZ,Maricopa,MaricopaAZ2017,61.08297156
2018,AZ,Maricopa,MaricopaAZ2018,61.72945548
2019,AZ,Maricopa,MaricopaAZ2019,62.89639684
2009,AL,Madison,MadisonAL2009,73.62931221
2010,AL,Madison,MadisonAL2010,73.42582643
2011,AL,Madison,MadisonAL2011,73.04577274
2012,AL,Madison,MadisonAL2012,72.41183458
2013,AL,Madison,MadisonAL2013,71.7712722
2014,AL,Madison,MadisonAL2014,71.43351243
2015,AL,Madison,MadisonAL2015,69.94426787
2016,AL,Madison,MadisonAL2016,70.12225655
2017,AL,Madison,MadisonAL2017,69.95436944
2018,AL,Madison,MadisonAL2018,70.22809261
2019,AL,Madison,MadisonAL2019,70.01140444
2009,AL,Limestone,LimestoneAL2009,78.69617141
2010,AL,Limestone,LimestoneAL2010,79.38980807
2011,AL,Limestone,LimestoneAL2011,78.65169999
2012,AL,Limestone,LimestoneAL2012,77.52844421
2013,AL,Limestone,LimestoneAL2013,77.30712906
2014,AL,Limestone,LimestoneAL2014,76.33422662
2015,AL,Limestone,LimestoneAL2015,76.5858198
2016,AL,Limestone,LimestoneAL2016,75.74355509
2017,AL,Limestone,LimestoneAL2017,77.71870142
2018,AL,Limestone,LimestoneAL2018,77.69017521
2019,AL,Limestone,LimestoneAL2019,77.34077092
2009,AZ,Yuma,YumaAZ2009,70.83897306
2010,AZ,Yuma,YumaAZ2010,70.34555598
2011,AZ,Yuma,YumaAZ2011,71.03298021
2012,AZ,Yuma,YumaAZ2012,69.4694297
2013,AZ,Yuma,YumaAZ2013,69.55728527
2014,AZ,Yuma,YumaAZ2014,69.29795615
2015,AZ,Yuma,YumaAZ2015,67.90544682
2016,AZ,Yuma,YumaAZ2016,67.8242903
2017,AZ,Yuma,YumaAZ2017,67.638026
2018,AZ,Yuma,YumaAZ2018,67.21611088
2019,AZ,Yuma,YumaAZ2019,67.13644722
2009,CA,Yolo,YoloCA2009,56.2173969
2010,CA,Yolo,YoloCA2010,55.43424211
2011,CA,Yolo,YoloCA2011,54.97525711
2012,CA,Yolo,YoloCA2012,53.60801747
2013,CA,Yolo,YoloCA2013,53.26502437
2014,CA,Yolo,YoloCA2014,52.52189347
2015,CA,Yolo,YoloCA2015,52.25208043
2016,CA,Yolo,YoloCA2016,51.7722996
2017,CA,Yolo,YoloCA2017,51.72862517
2018,CA,Yolo,YoloCA2018,51.32246473
2019,CA,Yolo,YoloCA2019,51.52941402
2009,AK,Yavapai,YavapaiAK2009,72.61212876
2010,AK,Yavapai,YavapaiAK2010,71.48241329
2011,AK,Yavapai,YavapaiAK2011,71.16178276
2012,AK,Yavapai,YavapaiAK2012,69.126962
2013,AK,Yavapai,YavapaiAK2013,68.23256572
2014,AK,Yavapai,YavapaiAK2014,68.33682969
2015,AK,Yavapai,YavapaiAK2015,68.35338756
2016,AK,Yavapai,YavapaiAK2016,67.97933067
2017,AK,Yavapai,YavapaiAK2017,69.42704602
2018,AK,Yavapai,YavapaiAK2018,70.84725548
2019,AK,Yavapai,YavapaiAK2019,70.87078866
2009,CT,Windham,WindhamCT2009,73.92217594
2010,CT,Windham,WindhamCT2010,73.41793332
2011,CT,Windham,WindhamCT2011,73.78775747
2012,CT,Windham,WindhamCT2012,73.34132729
2013,CT,Windham,WindhamCT2013,72.58117271
2014,CT,Windham,WindhamCT2014,72.89926966
2015,CT,Windham,WindhamCT2015,72.27617697
2016,CT,Windham,WindhamCT2016,72.03090172
2017,CT,Windham,WindhamCT2017,72.31000009
2018,CT,Windham,WindhamCT2018,72.79964737
2019,CT,Windham,WindhamCT2019,71.93654562
2009,CO,Weld,WeldCO2009,72.46254341
2010,CO,Weld,WeldCO2010,72.65428178
2011,CO,Weld,WeldCO2011,71.67037587
2012,CO,Weld,WeldCO2012,70.47587497
2013,CO,Weld,WeldCO2013,69.86503184
2014,CO,Weld,WeldCO2014,69.84735334
2015,CO,Weld,WeldCO2015,69.24435335
2016,CO,Weld,WeldCO2016,69.78030069
2017,CO,Weld,WeldCO2017,72.18168088
2018,CO,Weld,WeldCO2018,73.29362976
2019,CO,Weld,WeldCO2019,73.68854352
2009,AR,Washington,WashingtonAR2009,59.42549659
2010,AR,Washington,WashingtonAR2010,59.54030954
2011,AR,Washington,WashingtonAR2011,59.42991967
2012,AR,Washington,WashingtonAR2012,59.29048049
2013,AR,Washington,WashingtonAR2013,57.97207679
2014,AR,Washington,WashingtonAR2014,57.88139443
2015,AR,Washington,WashingtonAR2015,57.20309341
2016,AR,Washington,WashingtonAR2016,56.27759479
2017,AR,Washington,WashingtonAR2017,56.21804135
2018,AR,Washington,WashingtonAR2018,56.61589083
2019,AR,Washington,WashingtonAR2019,55.902736
2009,CT,Tolland,TollandCT2009,81.09054676
2010,CT,Tolland,TollandCT2010,80.95377115
2011,CT,Tolland,TollandCT2011,80.49887608
2012,CT,Tolland,TollandCT2012,79.8852828
2013,CT,Tolland,TollandCT2013,78.73990425
2014,CT,Tolland,TollandCT2014,78.4928307
2015,CT,Tolland,TollandCT2015,77.8238487
2016,CT,Tolland,TollandCT2016,77.49747357
2017,CT,Tolland,TollandCT2017,77.40237916
2018,CT,Tolland,TollandCT2018,76.87943889
2019,CT,Tolland,TollandCT2019,76.6638721
2009,AK,Skagway,SkagwayAK2009,65.69086651
2010,AK,Skagway,SkagwayAK2010,60.77537058
2011,AK,Skagway,SkagwayAK2011,65.12935883
2012,AK,Skagway,SkagwayAK2012,64.49359721
2013,AK,Skagway,SkagwayAK2013,63.50762527
2014,AK,Skagway,SkagwayAK2014,62.529274
2015,AK,Skagway,SkagwayAK2015,60.64073227
2016,AK,Skagway,SkagwayAK2016,62.07674944
2017,AK,Skagway,SkagwayAK2017,60.86474501
2018,AK,Skagway,SkagwayAK2018,60.13143483
2019,AK,Skagway,SkagwayAK2019,58.91719745
2009,AK,Matanuska-Susitna,Matanuska-SusitnaAK2009,80.92863242
2010,AK,Matanuska-Susitna,Matanuska-SusitnaAK2010,81.06438642
2011,AK,Matanuska-Susitna,Matanuska-SusitnaAK2011,80.17048581
2012,AK,Matanuska-Susitna,Matanuska-SusitnaAK2012,78.75841181
2013,AK,Matanuska-Susitna,Matanuska-SusitnaAK2013,77.82383996
2014,AK,Matanuska-Susitna,Matanuska-SusitnaAK2014,77.4661792
2015,AK,Matanuska-Susitna,Matanuska-SusitnaAK2015,76.88206237
2016,AK,Matanuska-Susitna,Matanuska-SusitnaAK2016,77.82449688
2017,AK,Matanuska-Susitna,Matanuska-SusitnaAK2017,79.05711695
2018,AK,Matanuska-Susitna,Matanuska-SusitnaAK2018,79.74839422
2019,AK,Matanuska-Susitna,Matanuska-SusitnaAK2019,79.96691625
,,,,
,,,,
,,,,
,,,,
